Data;Close;lr;sd_f22;sd_f11;sd_f5;sd_h22;sd_h11;sd_h5
07/01/2016;1943.089966;-0.023985817;0.014481466;0.015218688;0.013138744;0.011140953;0.011040608;0.008480213
08/01/2016;1922.030029;-0.010897538;0.013759433;0.014392644;0.014622444;0.011228041;0.010472691;0.008412707
11/01/2016;1923.670044;0.000852908;0.01363115;0.014946344;0.016462578;0.011243822;0.009142755;0.009634605
12/01/2016;1938.680054;0.007772514;0.013796519;0.015203786;0.016442619;0.011420861;0.00995253;0.011118385
13/01/2016;1890.280029;-0.025282375;0.014377555;0.015085932;0.015359126;0.012307516;0.011355973;0.013138744
14/01/2016;1921.839966;0.016558061;0.01389109;0.014928518;0.013347729;0.012491363;0.012319068;0.014622444
15/01/2016;1880.329956;-0.021835773;0.01387976;0.014244155;0.014376049;0.013044861;0.013026539;0.016462578
19/01/2016;1881.329956;0.00053168;0.013083472;0.013841539;0.012779372;0.012723694;0.01327018;0.016442619
20/01/2016;1859.329956;-0.011762766;0.013084697;0.0138842;0.014045465;0.012181495;0.013113269;0.015359126
21/01/2016;1868.98999;0.005181989;0.013069108;0.013241304;0.01387965;0.012143304;0.013345516;0.013347729
22/01/2016;1906.900024;0.020080727;0.013393587;0.014544602;0.013892964;0.012729831;0.015218688;0.014376049
25/01/2016;1877.079956;-0.015761545;0.012776127;0.013673559;0.015056845;0.012828473;0.014392644;0.012779372
26/01/2016;1903.630005;0.014045238;0.012445075;0.013024374;0.012101081;0.013099091;0.014946344;0.014045465
27/01/2016;1882.949951;-0.010922922;0.012170169;0.01211988;0.014873551;0.012742252;0.015203786;0.01387965
28/01/2016;1893.359985;0.005513351;0.012059533;0.012218516;0.013878227;0.01289296;0.015085932;0.013892964
29/01/2016;1940.23999;0.024458651;0.012912686;0.013621606;0.013832132;0.014180147;0.014928518;0.015056845
01/02/2016;1939.380005;-0.000443335;0.01196425;0.012368944;0.010341024;0.01389617;0.014244155;0.012101081
02/02/2016;1903.030029;-0.018920969;0.011969711;0.013468337;0.010251246;0.014260788;0.013841539;0.014873551
03/02/2016;1912.530029;0.00497962;0.011133432;0.012275648;0.009297473;0.014311782;0.0138842;0.013878227
04/02/2016;1915.449951;0.001525568;0.011120612;0.012201281;0.008320459;0.014077725;0.013241304;0.013832132
05/02/2016;1880.050049;-0.018654158;0.011465057;0.012862399;0.007471167;0.014446673;0.014544602;0.010341024
08/02/2016;1853.439941;-0.014255058;0.010602661;0.012091357;0.011976911;0.014481466;0.013673559;0.010251246
09/02/2016;1852.209961;-0.00066384;0.009969423;0.010951166;0.011786474;0.013759433;0.013024374;0.009297473
10/02/2016;1851.859985;-0.000188968;0.010287931;0.011059427;0.01225176;0.01363115;0.01211988;0.008320459
11/02/2016;1829.079956;-0.012377447;0.010310146;0.011138141;0.012955503;0.013796519;0.012218516;0.007471167
12/02/2016;1864.780029;0.019330015;0.009771523;0.010606273;0.009824202;0.014377555;0.013621606;0.011976911
16/02/2016;1895.579956;0.016381738;0.009222289;0.011184651;0.008991419;0.01389109;0.012368944;0.011786474
17/02/2016;1926.819946;0.016346111;0.008831925;0.010629371;0.011098044;0.01387976;0.013468337;0.01225176
18/02/2016;1917.829956;-0.004676632;0.008371443;0.009918902;0.008989187;0.013083472;0.012275648;0.012955503
19/02/2016;1917.780029;-2.60334E-05;0.008223126;0.009611534;0.009472866;0.013084697;0.012201281;0.009824202
22/02/2016;1945.5;0.014350731;0.008239576;0.009581984;0.009637669;0.013069108;0.012862399;0.008991419
23/02/2016;1921.27002;-0.012532577;0.008075595;0.009871305;0.008539929;0.013393587;0.012091357;0.011098044
24/02/2016;1929.800049;0.00442996;0.007448223;0.008827461;0.010972164;0.012776127;0.010951166;0.008989187
25/02/2016;1951.699951;0.011284367;0.007449627;0.008857093;0.010981961;0.012445075;0.011059427;0.009472866
26/02/2016;1948.050049;-0.001871865;0.00733202;0.009391493;0.010638712;0.012170169;0.011138141;0.009637669
29/02/2016;1932.22998;-0.008154131;0.007283668;0.009362984;0.010239243;0.012059533;0.010606273;0.008539929
01/03/2016;1978.349976;0.023588386;0.006977261;0.0088222;0.008330998;0.012912686;0.011184651;0.010972164
02/03/2016;1986.449951;0.00408595;0.005398777;0.00632646;0.00580175;0.01196425;0.010629371;0.010981961
03/03/2016;1993.400024;0.003492634;0.005491234;0.006432746;0.005943862;0.011969711;0.009918902;0.010638712
04/03/2016;1999.98999;0.00330044;0.00601351;0.006451341;0.005729453;0.011133432;0.009611534;0.010239243
07/03/2016;2001.76001;0.000884623;0.006306355;0.006460426;0.008877827;0.011120612;0.009581984;0.008330998
08/03/2016;1979.26001;-0.011303756;0.00690937;0.00651556;0.008982702;0.011465057;0.009871305;0.00580175
09/03/2016;1989.26001;0.005039673;0.006381025;0.005696486;0.006744853;0.010602661;0.008827461;0.005943862
10/03/2016;1989.569946;0.000155793;0.006393101;0.005698572;0.00677044;0.009969423;0.008857093;0.005729453
11/03/2016;2022.189941;0.016262546;0.006623133;0.005687531;0.006566873;0.010287931;0.009391493;0.008877827
14/03/2016;2019.640015;-0.001261768;0.006101062;0.004214829;0.003535448;0.010310146;0.009362984;0.008982702
15/03/2016;2015.930054;-0.001838631;0.0060806;0.004193177;0.003123269;0.009771523;0.0088222;0.006744853
16/03/2016;2027.219971;0.005584728;0.006062507;0.004210342;0.002826476;0.009222289;0.00632646;0.00677044
17/03/2016;2040.589966;0.006573583;0.00609462;0.004271991;0.004493514;0.008831925;0.006432746;0.006566873
18/03/2016;2049.580078;0.004395967;0.006004697;0.004250185;0.003498881;0.008371443;0.006451341;0.003535448
21/03/2016;2051.600098;0.000985092;0.00596773;0.005196044;0.002672211;0.008223126;0.006460426;0.003123269
22/03/2016;2049.800049;-0.000877773;0.006113447;0.006036534;0.004873518;0.008239576;0.00651556;0.002826476
23/03/2016;2036.709961;-0.00640651;0.006104417;0.007062922;0.005057967;0.008075595;0.005696486;0.004493514
24/03/2016;2035.939941;-0.000378142;0.005926323;0.006837068;0.00387867;0.007448223;0.005698572;0.003498881
28/03/2016;2037.050049;0.000545107;0.005918889;0.006897755;0.00389543;0.007449627;0.005687531;0.002672211
29/03/2016;2055.01001;0.008778012;0.005917562;0.007404922;0.004691206;0.00733202;0.004214829;0.004873518
30/03/2016;2063.949951;0.00434088;0.006070313;0.007526458;0.005874078;0.007283668;0.004193177;0.005057967
31/03/2016;2059.73999;-0.002041842;0.006113264;0.007463679;0.007310334;0.006977261;0.004210342;0.00387867
01/04/2016;2072.780029;0.006310959;0.006301402;0.007432882;0.008870386;0.005398777;0.004271991;0.00389543
04/04/2016;2066.129883;-0.00321348;0.006444624;0.007446872;0.008325554;0.005491234;0.004250185;0.004691206
05/04/2016;2045.170044;-0.010196298;0.006527512;0.007346816;0.008318993;0.00601351;0.005196044;0.005874078
06/04/2016;2066.659912;0.010452798;0.006162832;0.006369522;0.008356539;0.006306355;0.006036534;0.007310334
07/04/2016;2041.910034;-0.012048074;0.005782853;0.006182261;0.008260123;0.00690937;0.007062922;0.008870386
08/04/2016;2047.599976;0.002782703;0.00517444;0.004629096;0.005079662;0.006381025;0.006837068;0.008325554
11/04/2016;2041.98999;-0.002743546;0.005736053;0.004761825;0.00546384;0.006393101;0.006897755;0.008318993
12/04/2016;2061.719971;0.009615754;0.006096194;0.004544268;0.00463927;0.006623133;0.007404922;0.008356539
13/04/2016;2082.419922;0.00999007;0.005762527;0.003890314;0.004056416;0.006101062;0.007526458;0.008260123
14/04/2016;2082.780029;0.000172912;0.005598809;0.003991802;0.002658369;0.0060806;0.007463679;0.005079662
15/04/2016;2080.72998;-0.00098477;0.006013513;0.004215513;0.003928982;0.006062507;0.007432882;0.00546384
18/04/2016;2094.340088;0.006519726;0.006305732;0.004875502;0.0038544;0.00609462;0.007446872;0.00463927
19/04/2016;2100.800049;0.003079738;0.006109491;0.004997678;0.002775333;0.006004697;0.007346816;0.004056416
20/04/2016;2102.399902;0.000761255;0.006065731;0.004943551;0.002478771;0.00596773;0.006369522;0.002658369
21/04/2016;2091.47998;-0.005207563;0.006243611;0.004897678;0.002616884;0.006113447;0.006182261;0.003928982
22/04/2016;2091.580078;4.78587E-05;0.006183754;0.005030661;0.004103586;0.006104417;0.004629096;0.0038544
25/04/2016;2087.790039;-0.00181369;0.006886763;0.005054485;0.004226015;0.005926323;0.004761825;0.002775333
26/04/2016;2091.699951;0.001871;0.007041656;0.006426163;0.005943781;0.005918889;0.004544268;0.002478771
27/04/2016;2095.149902;0.001647994;0.00703066;0.006926075;0.006538433;0.005917562;0.003890314;0.002616884
28/04/2016;2075.810059;-0.009273636;0.007080432;0.006877873;0.006220416;0.006070313;0.003991802;0.004103586
29/04/2016;2065.300049;-0.005075949;0.00678708;0.006801468;0.005795765;0.006113264;0.004215513;0.004226015
02/05/2016;2081.429932;0.007779607;0.006679228;0.007362945;0.005981485;0.006301402;0.004875502;0.005943781
03/05/2016;2063.370117;-0.0087145;0.006519725;0.007387279;0.004425723;0.006444624;0.004997678;0.006538433
04/05/2016;2051.120117;-0.005954583;0.006252933;0.007032663;0.005991659;0.006527512;0.004943551;0.006220416
05/05/2016;2050.629883;-0.000239037;0.006128613;0.00690875;0.007049658;0.006162832;0.004897678;0.005795765
06/05/2016;2057.139893;0.003169611;0.006119727;0.00715799;0.007046682;0.005782853;0.005030661;0.005981485
